count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus,overStatus
170,2019/11/22 16:28:41.528,4.292784,-99.81004,579.7242,1,0,0
171,2019/11/22 16:28:41.546,4.292784,-99.81004,579.7242,1,0,0
172,2019/11/22 16:28:41.574,4.143734,-99.95837,579.3562,1,0,0
173,2019/11/22 16:28:41.605,4.421649,-99.39571,578.7142,1,0,0
174,2019/11/22 16:28:41.638,4.891038,-97.3888,578.3033,1,0,0
175,2019/11/22 16:28:41.662,5.308656,-93.32516,579.0552,1,0,0
176,2019/11/22 16:28:41.693,6.418048,-86.09686,580.5797,1,0,0
177,2019/11/22 16:28:41.708,6.418048,-86.09686,580.5797,1,0,0
178,2019/11/22 16:28:41.740,8.386468,-76.286,581.3794,1,0,0
179,2019/11/22 16:28:41.765,10.4642,-64.60514,583.0475,1,0,1
180,2019/11/22 16:28:41.791,12.62366,-53.87888,584.6305,1,0,1
181,2019/11/22 16:28:41.826,14.10325,-42.7341,583.8594,1,0,1
182,2019/11/22 16:28:41.865,14.26914,-32.34133,583.6289,1,0,1
183,2019/11/22 16:28:41.891,13.98872,-23.61952,583.4553,1,0,1
184,2019/11/22 16:28:41.913,13.69915,-16.83619,583.9652,1,0,1
185,2019/11/22 16:28:41.930,13.69915,-16.83619,583.9652,1,0,1
186,2019/11/22 16:28:41.960,13.66934,-11.1063,584.6522,1,0,1
187,2019/11/22 16:28:41.976,13.66934,-11.1063,584.6522,1,0,1
188,2019/11/22 16:28:42.8,14.23698,-5.526421,585.6497,1,0,1
189,2019/11/22 16:28:42.33,15.2845,-0.4586695,586.6632,1,0,1
190,2019/11/22 16:28:42.65,16.56043,3.536291,587.6898,1,0,1
191,2019/11/22 16:28:42.83,16.56043,3.536291,587.6898,1,0,1
192,2019/11/22 16:28:42.110,18.2055,6.633347,588.8774,1,0,1
193,2019/11/22 16:28:42.143,20.16949,9.215279,590.0595,1,0,1
194,2019/11/22 16:28:42.174,22.2709,10.97466,591.2339,1,0,1
195,2019/11/22 16:28:42.196,24.13553,11.78351,591.8312,1,0,1
