count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus,overStatus
182,2019/11/22 16:39:42.960,-46.37124,1.503772,593.7809,1,0,0
183,2019/11/22 16:39:42.993,-46.65136,1.061073,593.9565,1,0,0
184,2019/11/22 16:39:43.22,-46.84994,0.7471808,593.7905,1,0,0
185,2019/11/22 16:39:43.46,-46.96276,0.5248634,593.8115,1,0,0
186,2019/11/22 16:39:43.84,-47.05058,0.4318481,593.8688,1,0,0
187,2019/11/22 16:39:43.107,-46.95852,0.3806071,593.5251,1,0,0
188,2019/11/22 16:39:43.139,-46.80807,0.4418931,593.2727,1,0,0
189,2019/11/22 16:39:43.157,-46.80807,0.4418931,593.2727,1,0,0
190,2019/11/22 16:39:43.185,-46.63554,0.7002645,593.351,1,0,0
191,2019/11/22 16:39:43.232,-46.38628,1.071855,593.2731,1,0,0
192,2019/11/22 16:39:43.259,-46.17839,1.47674,593.4335,1,0,0
193,2019/11/22 16:39:43.289,-45.99461,1.889669,593.3712,1,0,0
194,2019/11/22 16:39:43.312,-45.80328,2.257543,593.5271,1,0,0
195,2019/11/22 16:39:43.332,-45.80328,2.257543,593.5271,1,0,0
196,2019/11/22 16:39:43.369,-45.71842,2.676226,593.9962,1,0,0
197,2019/11/22 16:39:43.396,-45.7035,2.994915,594.1068,1,0,0
198,2019/11/22 16:39:43.434,-45.71304,3.117394,594.361,1,0,0
199,2019/11/22 16:39:43.460,-45.8742,3.133817,594.4454,1,0,0
200,2019/11/22 16:39:43.496,-45.9525,2.806181,594.3877,1,0,0
201,2019/11/22 16:39:43.527,-46.09297,2.389892,594.501,1,0,0
202,2019/11/22 16:39:43.553,-46.17528,2.117495,594.2361,1,0,0
203,2019/11/22 16:39:43.580,-46.0888,1.698195,594.1263,1,0,0
204,2019/11/22 16:39:43.617,-46.19357,1.575377,594.1749,1,0,0
205,2019/11/22 16:39:43.651,-46.29379,1.888889,594.0782,1,0,0
206,2019/11/22 16:39:43.674,-46.15619,2.077389,593.94,1,0,0
207,2019/11/22 16:39:43.703,-46.19682,2.299382,594.1062,1,0,0
208,2019/11/22 16:39:43.737,-46.25587,2.559129,594.2826,1,0,0
209,2019/11/22 16:39:43.757,-46.25587,2.559129,594.2826,1,0,0
210,2019/11/22 16:39:43.782,-46.12976,2.567437,594.2034,1,0,0
