count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus,overStatus
215,2019/11/22 15:45:53.903,158.934,28.68487,568.8583,1,0,0
216,2019/11/22 15:45:53.921,158.9574,28.75567,568.9224,1,0,0
217,2019/11/22 15:45:53.938,158.9574,28.75567,568.9224,1,0,0
218,2019/11/22 15:45:53.956,158.9039,28.88098,568.7562,1,0,0
219,2019/11/22 15:45:53.973,158.9039,28.88098,568.7562,1,0,0
220,2019/11/22 15:45:53.999,159.0531,29.00088,568.7278,1,0,0
221,2019/11/22 15:45:54.21,159.1875,29.17587,568.6494,1,0,0
222,2019/11/22 15:45:54.38,159.1875,29.17587,568.6494,1,0,0
223,2019/11/22 15:45:54.57,159.2441,29.42479,568.6854,1,0,0
224,2019/11/22 15:45:54.82,159.2881,29.59234,568.6705,1,0,0
225,2019/11/22 15:45:54.99,159.2881,29.59234,568.6705,1,0,0
226,2019/11/22 15:45:54.116,159.2815,29.73764,568.6815,1,0,0
227,2019/11/22 15:45:54.133,159.2815,29.73764,568.6815,1,0,0
228,2019/11/22 15:45:54.150,159.2868,29.71834,568.4737,1,0,0
229,2019/11/22 15:45:54.167,159.2868,29.71834,568.4737,1,0,0
230,2019/11/22 15:45:54.190,159.405,29.51156,568.5646,1,0,0
231,2019/11/22 15:45:54.207,159.4432,29.24762,568.5173,1,0,0
232,2019/11/22 15:45:54.226,159.4432,29.24762,568.5173,1,0,0
233,2019/11/22 15:45:54.241,159.4979,28.84435,568.2783,1,0,0
234,2019/11/22 15:45:54.258,159.4979,28.84435,568.2783,1,0,0
235,2019/11/22 15:45:54.283,159.4546,28.3599,568.1582,1,0,0
236,2019/11/22 15:45:54.302,159.4323,28.08222,568.1306,1,0,0
237,2019/11/22 15:45:54.319,159.4323,28.08222,568.1306,1,0,0
238,2019/11/22 15:45:54.337,159.4586,27.88724,568.0955,1,0,0
239,2019/11/22 15:45:54.354,159.4586,27.88724,568.0955,1,0,0
240,2019/11/22 15:45:54.378,159.4586,27.88724,568.0955,1,0,0
241,2019/11/22 15:45:54.402,159.3697,27.86602,568.1824,1,0,0
242,2019/11/22 15:45:54.421,159.1828,27.84817,567.9626,1,0,0
243,2019/11/22 15:45:54.438,159.1828,27.84817,567.9626,1,0,0
244,2019/11/22 15:45:54.456,159.1425,27.71899,567.9044,1,0,0
245,2019/11/22 15:45:54.473,159.1425,27.71899,567.9044,1,0,0
246,2019/11/22 15:45:54.496,159.2024,27.59222,567.8878,1,0,0
247,2019/11/22 15:45:54.513,159.2779,27.3658,567.937,1,0,0
248,2019/11/22 15:45:54.530,159.2779,27.3658,567.937,1,0,0
249,2019/11/22 15:45:54.546,159.2706,27.11277,568.0378,1,0,0
250,2019/11/22 15:45:54.563,159.2706,27.11277,568.0378,1,0,0
251,2019/11/22 15:45:54.587,159.3411,27.00606,568.1127,1,0,0
